Customer_ID,Customer_Name,Email,Location,Registration_Date,Product_ID,Order_ID,Order_Amount,Order_Quantity,Payment_Method,Registration_Year,Registration_Month,Region
0167e748-37c7-4735-8506-632fe0533a68,Julie Boone,benjamin57@castillo.org,Saint Kitts and Nevis,2022-12-11 00:00:00,PID-7394,OID-91845,101.18,8,Credit Card,2022,12,Other
3694841c-26c0-458c-8814-8873d8927dea,Jeffery Davis,frank94@campos.net,Saint Lucia,2024-02-05 00:00:00,PID-8774,OID-73108,519.32,6,Credit Card,2024,2,Other
3694841c-26c0-458c-8814-8873d8927dea,Jeffery Davis,frank94@campos.net,Saint Lucia,2024-02-05 00:00:00,PID-5603,OID-30245,669.61,5,Credit Card,2024,2,Other
3694841c-26c0-458c-8814-8873d8927dea,Jeffery Davis,frank94@campos.net,Saint Lucia,2024-02-05 00:00:00,PID-9832,OID-94698,247.9,7,Credit Card,2024,2,Other
8582f574-8124-42a8-8f51-b2af07d49f84,Beth Garner,anthony12@torres.org,Sao Tome and Principe,2024-07-17 00:00:00,PID-2367,OID-72047,185.13,6,Crypto,2024,7,Other
8582f574-8124-42a8-8f51-b2af07d49f84,Beth Garner,anthony12@torres.org,Sao Tome and Principe,2024-07-17 00:00:00,PID-2581,OID-14042,536.55,3,Crypto,2024,7,Other
8582f574-8124-42a8-8f51-b2af07d49f84,Beth Garner,anthony12@torres.org,Sao Tome and Principe,2024-07-17 00:00:00,PID-9320,OID-44754,814.35,5,Crypto,2024,7,Other
ad830557-cd25-4a76-b43a-562e9f167725,Breanna Yoder,christie14@kaufman.com,Greece,2024-10-14 00:00:00,PID-4744,OID-17493,596.38,3,PayPal,2024,10,Other
1ea8c9c1-906d-44a7-9121-f6d3aa946552,Julia Thompson,jeremy09@gmail.com,Libyan Arab Jamahiriya,2024-09-15 00:00:00,PID-2644,OID-57291,137.04,4,Crypto,2024,9,Other
1ea8c9c1-906d-44a7-9121-f6d3aa946552,Julia Thompson,jeremy09@gmail.com,Libyan Arab Jamahiriya,2024-09-15 00:00:00,PID-8954,OID-89526,874.13,6,Crypto,2024,9,Other
1ea8c9c1-906d-44a7-9121-f6d3aa946552,Julia Thompson,jeremy09@gmail.com,Libyan Arab Jamahiriya,2024-09-15 00:00:00,PID-2499,OID-17130,622.98,9,Crypto,2024,9,Other
48f7ecca-d858-4547-9b3e-e7e451213444,Amanda Fuller,smarshall@gmail.com,Mali,2022-07-10 00:00:00,PID-5039,OID-52932,798.54,3,PayPal,2022,7,Other
48f7ecca-d858-4547-9b3e-e7e451213444,Amanda Fuller,smarshall@gmail.com,Mali,2022-07-10 00:00:00,PID-1298,OID-12035,555.54,3,PayPal,2022,7,Other
48f7ecca-d858-4547-9b3e-e7e451213444,Amanda Fuller,smarshall@gmail.com,Mali,2022-07-10 00:00:00,PID-5306,OID-66396,545.96,4,PayPal,2022,7,Other
8969295e-8d0b-4cb8-9c5a-10599dd9c8c8,Monique Reyes,jamiethompson@yahoo.com,Malaysia,2024-06-09 00:00:00,PID-2802,OID-49346,589.73,7,Crypto,2024,6,Other
8969295e-8d0b-4cb8-9c5a-10599dd9c8c8,Monique Reyes,jamiethompson@yahoo.com,Malaysia,2024-06-09 00:00:00,PID-3657,OID-86441,302.71,6,Crypto,2024,6,Other
8969295e-8d0b-4cb8-9c5a-10599dd9c8c8,Monique Reyes,jamiethompson@yahoo.com,Malaysia,2024-06-09 00:00:00,PID-5837,OID-52431,405.18,4,Crypto,2024,6,Other
d34ffdf5-cb7e-46ce-b03d-ccd47f7a4aac,David Burns,smedina@yahoo.com,Tuvalu,2025-04-30 00:00:00,PID-2466,OID-93163,898.96,8,PayPal,2025,4,Other
472d93be-5f74-49cd-88a0-fb7b9eb3279c,Tracy Griffin,afernandez@kent.biz,Papua New Guinea,2022-11-25 00:00:00,PID-8833,OID-93886,371.17,7,PayPal,2022,11,Other
472d93be-5f74-49cd-88a0-fb7b9eb3279c,Tracy Griffin,afernandez@kent.biz,Papua New Guinea,2022-11-25 00:00:00,PID-2652,OID-11893,560.9,3,PayPal,2022,11,Other
41157ccf-cdad-456d-b2ff-fbdeec82db53,Alan Garcia,joanna51@gmail.com,Barbados,2024-06-13 00:00:00,PID-9572,OID-43367,924.87,9,Credit Card,2024,6,Other
d13d3a93-70e7-4702-9e64-e2480841e2e1,Susan Cunningham,thomaswilliams@green-mullen.com,Algeria,2023-10-06 00:00:00,PID-6599,OID-46405,338.04,6,Bank Transfer,2023,10,Other
d13d3a93-70e7-4702-9e64-e2480841e2e1,Susan Cunningham,thomaswilliams@green-mullen.com,Algeria,2023-10-06 00:00:00,PID-8382,OID-89878,459.64,6,Bank Transfer,2023,10,Other
905698ff-91b5-4f47-a93a-6bab9b35d2f1,Diana Mccall,joshuahopkins@yahoo.com,Guadeloupe,2024-02-21 00:00:00,PID-5633,OID-95489,588.7,9,Crypto,2024,2,Other
472acdb2-1c0c-4734-b7e8-175f84543e5d,Rodney Flowers,mharper@taylor-arnold.info,Russian Federation,2024-02-09 00:00:00,PID-9989,OID-56546,85.96,3,Bank Transfer,2024,2,Other
907eed02-0546-4938-aef0-97108fd4556b,Maria Saunders,matthew28@robles.org,Portugal,2024-04-02 00:00:00,PID-4164,OID-70354,457.22,4,PayPal,2024,4,Other
1cfce7c9-a91a-4368-9f34-3fd2440d8681,Sarah Jones,millerpaul@hotmail.com,Marshall Islands,2024-08-04 00:00:00,PID-1946,OID-24414,457.57,9,Crypto,2024,8,Other
86830679-9b88-4f29-b4f7-7eebbb28bea8,Kimberly Ford,hnielsen@hotmail.com,Palestinian Territory,2022-10-07 00:00:00,PID-7719,OID-37241,617.84,5,Credit Card,2022,10,Other
86830679-9b88-4f29-b4f7-7eebbb28bea8,Kimberly Ford,hnielsen@hotmail.com,Palestinian Territory,2022-10-07 00:00:00,PID-7360,OID-74757,651.75,6,Credit Card,2022,10,Other
a2103add-2696-4c3c-b49a-dd5f8df3da0a,Kristin Martinez,jacquelinecarlson@hotmail.com,Rwanda,2022-12-15 00:00:00,PID-2464,OID-52832,955.02,9,Bank Transfer,2022,12,Other
a2103add-2696-4c3c-b49a-dd5f8df3da0a,Kristin Martinez,jacquelinecarlson@hotmail.com,Rwanda,2022-12-15 00:00:00,PID-7106,OID-10390,530.01,2,Bank Transfer,2022,12,Other
721d78b7-be84-42e2-bc9f-9750d14ba3d7,Kathy Daniel,lbradford@wise.com,Bhutan,2024-08-06 00:00:00,PID-2539,OID-15867,397.83,2,Crypto,2024,8,Other
1e863640-4e7d-4985-a1dd-d3c0b1102b92,Christopher Castillo,carlsonadam@hotmail.com,Mongolia,2022-09-25 00:00:00,PID-8680,OID-27027,216.74,4,Bank Transfer,2022,9,Other
e1c4c54a-b485-44ac-a814-482a2e2694cd,Destiny Cortez,bethchristensen@hotmail.com,Vietnam,2022-07-10 00:00:00,PID-1919,OID-73965,370.01,3,PayPal,2022,7,Other
e1c4c54a-b485-44ac-a814-482a2e2694cd,Destiny Cortez,bethchristensen@hotmail.com,Vietnam,2022-07-10 00:00:00,PID-6930,OID-22242,302.51,4,PayPal,2022,7,Other
e1c4c54a-b485-44ac-a814-482a2e2694cd,Destiny Cortez,bethchristensen@hotmail.com,Vietnam,2022-07-10 00:00:00,PID-9750,OID-71816,402.35,3,PayPal,2022,7,Other
0946f1ef-5da3-47fa-bd3d-78230ca50e7f,William Cowan,joseph13@bruce-page.com,Solomon Islands,2022-11-30 00:00:00,PID-4622,OID-17354,377.83,5,PayPal,2022,11,Other
0946f1ef-5da3-47fa-bd3d-78230ca50e7f,William Cowan,joseph13@bruce-page.com,Solomon Islands,2022-11-30 00:00:00,PID-4715,OID-15037,757.58,7,PayPal,2022,11,Other
0946f1ef-5da3-47fa-bd3d-78230ca50e7f,William Cowan,joseph13@bruce-page.com,Solomon Islands,2022-11-30 00:00:00,PID-3155,OID-83373,321.86,2,PayPal,2022,11,Other
47e29ecd-4836-4bba-a5a0-c56d186ad4b4,Adam Hines,carpenterwesley@yahoo.com,Tuvalu,2022-06-16 00:00:00,PID-1441,OID-10692,203.25,1,PayPal,2022,6,Other
47e29ecd-4836-4bba-a5a0-c56d186ad4b4,Adam Hines,carpenterwesley@yahoo.com,Tuvalu,2022-06-16 00:00:00,PID-5677,OID-85609,971.23,6,PayPal,2022,6,Other
86688d14-352d-417c-939c-d3675c7f14f8,Cynthia Kent,charlesdoyle@coleman-douglas.com,Bosnia and Herzegovina,2024-10-22 00:00:00,PID-8928,OID-34594,521.12,5,Bank Transfer,2024,10,Other
86688d14-352d-417c-939c-d3675c7f14f8,Cynthia Kent,charlesdoyle@coleman-douglas.com,Bosnia and Herzegovina,2024-10-22 00:00:00,PID-8797,OID-75449,486.47,5,Bank Transfer,2024,10,Other
da8a66a4-40fc-4e32-8466-c5075a1bcc10,Sean Charles,duffyamanda@suarez.com,Sierra Leone,2025-01-30 00:00:00,PID-1404,OID-18346,348.43,6,PayPal,2025,1,Other
da8a66a4-40fc-4e32-8466-c5075a1bcc10,Sean Charles,duffyamanda@suarez.com,Sierra Leone,2025-01-30 00:00:00,PID-9462,OID-36140,287.53,5,PayPal,2025,1,Other
1f9bbb75-6024-4dd1-815c-bd485340cf73,Patricia Boyd DDS,michael26@gmail.com,Montserrat,2022-10-04 00:00:00,PID-9465,OID-32195,33.87,6,PayPal,2022,10,Other
1f9bbb75-6024-4dd1-815c-bd485340cf73,Patricia Boyd DDS,michael26@gmail.com,Montserrat,2022-10-04 00:00:00,PID-1421,OID-28690,197.39,2,PayPal,2022,10,Other
b9b5520d-4105-4af3-9277-6d5ae16fe0f8,Jessica Hodge,michael75@yahoo.com,Guam,2024-03-28 00:00:00,PID-7748,OID-59056,837.02,4,Crypto,2024,3,Other
e91fbf0a-dffc-40ca-a92a-cfce51fe892b,Lauren Thompson,stephanieterry@ingram-le.net,Barbados,2024-09-05 00:00:00,PID-4096,OID-27857,827.67,6,Credit Card,2024,9,Other
e91fbf0a-dffc-40ca-a92a-cfce51fe892b,Lauren Thompson,stephanieterry@ingram-le.net,Barbados,2024-09-05 00:00:00,PID-6882,OID-65798,602.58,7,Credit Card,2024,9,Other
09279e2c-06b4-4f96-a94c-ee89bc1445f8,Nathan Taylor,jenniferhale@pugh.com,Bolivia,2024-05-31 00:00:00,PID-9456,OID-38557,172.98,3,Bank Transfer,2024,5,Other
09279e2c-06b4-4f96-a94c-ee89bc1445f8,Nathan Taylor,jenniferhale@pugh.com,Bolivia,2024-05-31 00:00:00,PID-6673,OID-82095,826.61,5,Bank Transfer,2024,5,Other
09279e2c-06b4-4f96-a94c-ee89bc1445f8,Nathan Taylor,jenniferhale@pugh.com,Bolivia,2024-05-31 00:00:00,PID-4854,OID-45892,528.17,7,Bank Transfer,2024,5,Other
a7332647-9595-4ca4-b82b-aaa8c26f4095,Christopher Harris,alison29@gmail.com,Cape Verde,2024-02-20 00:00:00,PID-3395,OID-10924,22.22,3,Crypto,2024,2,Other
a7332647-9595-4ca4-b82b-aaa8c26f4095,Christopher Harris,alison29@gmail.com,Cape Verde,2024-02-20 00:00:00,PID-1588,OID-90846,602.03,6,Crypto,2024,2,Other
a7332647-9595-4ca4-b82b-aaa8c26f4095,Christopher Harris,alison29@gmail.com,Cape Verde,2024-02-20 00:00:00,PID-5086,OID-86946,884.73,8,Crypto,2024,2,Other
20bead1a-d7b5-4610-982e-f8e9505fc34f,Matthew Mcgee,ibrown@hotmail.com,Papua New Guinea,2023-08-06 00:00:00,PID-1556,OID-18531,479.69,3,Crypto,2023,8,Other
20bead1a-d7b5-4610-982e-f8e9505fc34f,Matthew Mcgee,ibrown@hotmail.com,Papua New Guinea,2023-08-06 00:00:00,PID-4567,OID-39831,578.13,3,Crypto,2023,8,Other
f94ab828-1853-4f06-922c-1fc6b7316e89,Paula Johnson,uroy@yahoo.com,Paraguay,2023-03-16 00:00:00,PID-2016,OID-63051,265.52,5,PayPal,2023,3,Other
b4ec5f60-0d10-455d-aaa3-466a1689e72d,Danny Jackson,claytonrobin@yahoo.com,Philippines,2024-10-07 00:00:00,PID-4496,OID-77598,780.03,2,Credit Card,2024,10,Other
b4ec5f60-0d10-455d-aaa3-466a1689e72d,Danny Jackson,claytonrobin@yahoo.com,Philippines,2024-10-07 00:00:00,PID-3313,OID-54439,529.65,1,Credit Card,2024,10,Other
b4ec5f60-0d10-455d-aaa3-466a1689e72d,Danny Jackson,claytonrobin@yahoo.com,Philippines,2024-10-07 00:00:00,PID-3999,OID-85242,593.32,8,Credit Card,2024,10,Other
e50b02d3-c316-42b7-8fdd-939bf726bc03,William Curtis,rmoore@gmail.com,Tajikistan,2024-11-19 00:00:00,PID-2689,OID-46824,937.56,9,Bank Transfer,2024,11,Other
5dc36a74-c365-4779-8d39-0766919d32ad,Michael Henderson,jefferymolina@baldwin-medina.com,New Caledonia,2022-07-30 00:00:00,PID-3936,OID-40063,683.75,4,Credit Card,2022,7,Other
5dc36a74-c365-4779-8d39-0766919d32ad,Michael Henderson,jefferymolina@baldwin-medina.com,New Caledonia,2022-07-30 00:00:00,PID-6649,OID-24506,693.82,5,Credit Card,2022,7,Other
5ea28735-d3ce-4096-b377-bf08c764db76,Gregory Evans,cohenkatie@yahoo.com,Guinea-Bissau,2024-11-27 00:00:00,PID-2342,OID-75066,559.18,2,Credit Card,2024,11,Other
5ea28735-d3ce-4096-b377-bf08c764db76,Gregory Evans,cohenkatie@yahoo.com,Guinea-Bissau,2024-11-27 00:00:00,PID-8235,OID-28610,337.84,9,Credit Card,2024,11,Other
886925a2-a445-415d-9aa3-02b4ab5ae3e2,Teresa Miller,marcwalters@jensen.com,Greece,2024-04-05 00:00:00,PID-6911,OID-72712,107.44,3,Crypto,2024,4,Other
886925a2-a445-415d-9aa3-02b4ab5ae3e2,Teresa Miller,marcwalters@jensen.com,Greece,2024-04-05 00:00:00,PID-2141,OID-42230,399.22,5,Crypto,2024,4,Other
929393d3-b71c-4274-8dff-0012f3f9b24c,Melissa Brown,barbara68@gmail.com,Qatar,2024-01-02 00:00:00,PID-5270,OID-94817,680.77,7,PayPal,2024,1,Other
929393d3-b71c-4274-8dff-0012f3f9b24c,Melissa Brown,barbara68@gmail.com,Qatar,2024-01-02 00:00:00,PID-2784,OID-52814,783.82,2,PayPal,2024,1,Other
22934dba-40a8-4ec9-a084-24e1b5978dd2,Ronald Cunningham,utownsend@johnson.org,Iran,2023-04-20 00:00:00,PID-6428,OID-79322,845.32,7,Credit Card,2023,4,Other
22934dba-40a8-4ec9-a084-24e1b5978dd2,Ronald Cunningham,utownsend@johnson.org,Iran,2023-04-20 00:00:00,PID-5658,OID-49449,875.56,6,Credit Card,2023,4,Other
22934dba-40a8-4ec9-a084-24e1b5978dd2,Ronald Cunningham,utownsend@johnson.org,Iran,2023-04-20 00:00:00,PID-8669,OID-53894,616.15,8,Credit Card,2023,4,Other
c6207dee-e3fd-461e-926b-44bd2d98f46a,Melissa Trujillo,curtisrebecca@schroeder.com,Central African Republic,2023-12-07 00:00:00,PID-3962,OID-65371,733.56,1,Bank Transfer,2023,12,Other
c6207dee-e3fd-461e-926b-44bd2d98f46a,Melissa Trujillo,curtisrebecca@schroeder.com,Central African Republic,2023-12-07 00:00:00,PID-8204,OID-23851,806.12,1,Bank Transfer,2023,12,Other
c6207dee-e3fd-461e-926b-44bd2d98f46a,Melissa Trujillo,curtisrebecca@schroeder.com,Central African Republic,2023-12-07 00:00:00,PID-2191,OID-24745,891.24,3,Bank Transfer,2023,12,Other
9d258ef8-818f-4fef-9741-b57d98d98f23,Michelle Harris,johnsondarryl@gmail.com,Cyprus,2023-04-30 00:00:00,PID-7671,OID-91533,524.42,6,Credit Card,2023,4,Other
9d258ef8-818f-4fef-9741-b57d98d98f23,Michelle Harris,johnsondarryl@gmail.com,Cyprus,2023-04-30 00:00:00,PID-5086,OID-98603,678.7,8,Credit Card,2023,4,Other
0a63d6a0-0849-4e20-90f6-568e7da6addd,Gregory Davenport,bonnie03@marshall-andrews.biz,Gambia,2024-10-07 00:00:00,PID-4560,OID-12841,907.97,9,Bank Transfer,2024,10,Other
0a63d6a0-0849-4e20-90f6-568e7da6addd,Gregory Davenport,bonnie03@marshall-andrews.biz,Gambia,2024-10-07 00:00:00,PID-6014,OID-20304,360.83,3,Bank Transfer,2024,10,Other
6284b83f-2889-404d-a032-787318ab901e,Ronald Garrison,jennifertaylor@griffin-king.info,Netherlands,2024-10-11 00:00:00,PID-4534,OID-32092,597.84,7,Credit Card,2024,10,Other
6284b83f-2889-404d-a032-787318ab901e,Ronald Garrison,jennifertaylor@griffin-king.info,Netherlands,2024-10-11 00:00:00,PID-6014,OID-95216,659.34,7,Credit Card,2024,10,Other
5e50f171-7720-4a85-a736-418d352a826c,Brett Armstrong,carolyn91@mcdaniel.info,Kazakhstan,2025-01-15 00:00:00,PID-5530,OID-31292,232.36,8,PayPal,2025,1,Other
5e50f171-7720-4a85-a736-418d352a826c,Brett Armstrong,carolyn91@mcdaniel.info,Kazakhstan,2025-01-15 00:00:00,PID-3693,OID-27065,478.3,4,PayPal,2025,1,Other
5e50f171-7720-4a85-a736-418d352a826c,Brett Armstrong,carolyn91@mcdaniel.info,Kazakhstan,2025-01-15 00:00:00,PID-8966,OID-39320,747.29,9,PayPal,2025,1,Other
3371bba6-cd03-4c67-befb-216eb87a4aaa,Tyrone Rivera,bassanthony@stone.com,Japan,2022-07-26 00:00:00,PID-7772,OID-50025,518.04,1,PayPal,2022,7,Asia
970e27a7-aae5-4d15-9f23-df7682daf9c2,Dr. Lauren Ortega MD,ryan70@hotmail.com,Uzbekistan,2022-09-08 00:00:00,PID-9488,OID-83755,518.57,9,PayPal,2022,9,Other
cf43ba6a-214e-43ac-90ef-ed57c6cb965f,Kristin James,wzamora@yahoo.com,Bahamas,2024-02-27 00:00:00,PID-7060,OID-61448,250.15,6,Bank Transfer,2024,2,Other
cf43ba6a-214e-43ac-90ef-ed57c6cb965f,Kristin James,wzamora@yahoo.com,Bahamas,2024-02-27 00:00:00,PID-6622,OID-93597,113.63,3,Bank Transfer,2024,2,Other
9fa85e68-d050-4b48-ae41-59a9c886af93,Lawrence Jenkins,samanthaking@yahoo.com,Costa Rica,2023-09-26 00:00:00,PID-7079,OID-11378,70.29,3,PayPal,2023,9,Other
059d3761-9269-4263-8f17-c308aa3dd55a,Christopher Murphy,igardner@bishop-garcia.info,India,2022-07-03 00:00:00,PID-3048,OID-69251,413.29,3,PayPal,2022,7,Asia
a3862627-eb9a-4342-8556-598b2fd42b6b,Michelle Dean,brian10@randall-roberts.com,Macao,2022-07-24 00:00:00,PID-1220,OID-61628,499.58,2,Bank Transfer,2022,7,Other
f48423b4-94ab-42f2-bf0c-157c460ec46b,Tony Porter,coxzachary@sanders.com,Bhutan,2024-05-08 00:00:00,PID-6618,OID-73382,435.38,6,Credit Card,2024,5,Other
f48423b4-94ab-42f2-bf0c-157c460ec46b,Tony Porter,coxzachary@sanders.com,Bhutan,2024-05-08 00:00:00,PID-5576,OID-37464,576.4,3,Credit Card,2024,5,Other
f48423b4-94ab-42f2-bf0c-157c460ec46b,Tony Porter,coxzachary@sanders.com,Bhutan,2024-05-08 00:00:00,PID-6521,OID-93791,206.66,7,Credit Card,2024,5,Other
14ce4a52-410b-41a1-a782-57d79e8599e1,Kimberly Bridges,lindaspencer@yahoo.com,Brazil,2023-01-10 00:00:00,PID-6753,OID-91788,598.11,5,Crypto,2023,1,Other
14ce4a52-410b-41a1-a782-57d79e8599e1,Kimberly Bridges,lindaspencer@yahoo.com,Brazil,2023-01-10 00:00:00,PID-2001,OID-24175,833.23,7,Crypto,2023,1,Other
d804a8d8-5058-493a-ac5e-c623f3089034,John Davis,hollyhutchinson@hotmail.com,Macao,2022-09-13 00:00:00,PID-6051,OID-57645,717.75,2,Credit Card,2022,9,Other
d804a8d8-5058-493a-ac5e-c623f3089034,John Davis,hollyhutchinson@hotmail.com,Macao,2022-09-13 00:00:00,PID-2191,OID-69123,366.77,4,Credit Card,2022,9,Other
92c38a51-fe60-4e87-9e0a-fc1fca5c599f,Suzanne Smith,victoriawhite@hotmail.com,Marshall Islands,2024-09-21 00:00:00,PID-1271,OID-56216,300.6,1,Crypto,2024,9,Other
71c5ed99-3fce-43f1-8eb6-d754df43b36a,John Velazquez,roberta22@gmail.com,Finland,2023-04-21 00:00:00,PID-4332,OID-34162,561.83,5,Crypto,2023,4,Other
71c5ed99-3fce-43f1-8eb6-d754df43b36a,John Velazquez,roberta22@gmail.com,Finland,2023-04-21 00:00:00,PID-4676,OID-76323,809.64,2,Crypto,2023,4,Other
71c5ed99-3fce-43f1-8eb6-d754df43b36a,John Velazquez,roberta22@gmail.com,Finland,2023-04-21 00:00:00,PID-1066,OID-45340,28.76,9,Crypto,2023,4,Other
4a5462e4-6c1b-4622-ba35-4ff09d0b13b1,Joshua Caldwell,michael78@johnson.com,Niger,2022-06-28 00:00:00,PID-6730,OID-17533,66.55,5,Crypto,2022,6,Other
4a5462e4-6c1b-4622-ba35-4ff09d0b13b1,Joshua Caldwell,michael78@johnson.com,Niger,2022-06-28 00:00:00,PID-5471,OID-21772,34.37,4,Crypto,2022,6,Other
4a5462e4-6c1b-4622-ba35-4ff09d0b13b1,Joshua Caldwell,michael78@johnson.com,Niger,2022-06-28 00:00:00,PID-9264,OID-22940,678.14,8,Crypto,2022,6,Other
f902edb7-5575-487d-90c0-40afb37c61ef,Yesenia Barnett,theresa47@romero.com,Korea,2023-04-15 00:00:00,PID-2174,OID-37777,683.67,7,PayPal,2023,4,Other
f902edb7-5575-487d-90c0-40afb37c61ef,Yesenia Barnett,theresa47@romero.com,Korea,2023-04-15 00:00:00,PID-3244,OID-71084,310.35,3,PayPal,2023,4,Other
f902edb7-5575-487d-90c0-40afb37c61ef,Yesenia Barnett,theresa47@romero.com,Korea,2023-04-15 00:00:00,PID-9979,OID-96006,159.86,2,PayPal,2023,4,Other
4155a9dc-740d-4fdc-9991-51d3cb202910,Derek Melton,jennifer14@gmail.com,Papua New Guinea,2024-08-29 00:00:00,PID-4084,OID-55264,190.63,9,Crypto,2024,8,Other
4155a9dc-740d-4fdc-9991-51d3cb202910,Derek Melton,jennifer14@gmail.com,Papua New Guinea,2024-08-29 00:00:00,PID-2605,OID-86646,635.7,7,Crypto,2024,8,Other
4155a9dc-740d-4fdc-9991-51d3cb202910,Derek Melton,jennifer14@gmail.com,Papua New Guinea,2024-08-29 00:00:00,PID-3933,OID-87506,319.07,2,Crypto,2024,8,Other
d7597183-b38c-4408-9d9f-a05db7828923,Christopher Lewis Jr.,rwarner@yahoo.com,Bouvet Island (Bouvetoya),2022-06-20 00:00:00,PID-1893,OID-80610,404.3,3,Bank Transfer,2022,6,Other
45fc0000-ecf8-4266-ad30-36d2468ae26c,Jordan Hickman,brodgers@gmail.com,Canada,2024-08-04 00:00:00,PID-4432,OID-29773,785.55,8,Crypto,2024,8,North America
45fc0000-ecf8-4266-ad30-36d2468ae26c,Jordan Hickman,brodgers@gmail.com,Canada,2024-08-04 00:00:00,PID-7326,OID-70430,753.77,7,Crypto,2024,8,North America
45fc0000-ecf8-4266-ad30-36d2468ae26c,Jordan Hickman,brodgers@gmail.com,Canada,2024-08-04 00:00:00,PID-6731,OID-24605,190.99,6,Crypto,2024,8,North America
10a651f1-201c-4a86-be89-9f92d1c7f7a3,Patricia Leblanc,kathleengiles@schmidt-morris.com,Palestinian Territory,2025-02-14 00:00:00,PID-5327,OID-41186,790.09,6,PayPal,2025,2,Other
10a651f1-201c-4a86-be89-9f92d1c7f7a3,Patricia Leblanc,kathleengiles@schmidt-morris.com,Palestinian Territory,2025-02-14 00:00:00,PID-7738,OID-64962,256.05,4,PayPal,2025,2,Other
10a651f1-201c-4a86-be89-9f92d1c7f7a3,Patricia Leblanc,kathleengiles@schmidt-morris.com,Palestinian Territory,2025-02-14 00:00:00,PID-7691,OID-11577,550.46,7,PayPal,2025,2,Other
07132a11-8431-44f6-adb9-680a154fcb52,Samantha Anderson,sarahbooth@powell-miller.com,Belize,2024-04-30 00:00:00,PID-3181,OID-71957,693.42,7,Crypto,2024,4,Other
44577792-ff0e-45c7-b989-1e51f6690f6c,Susan Porter,michellefoster@yahoo.com,Hong Kong,2024-02-29 00:00:00,PID-8037,OID-29581,338.3,1,Credit Card,2024,2,Other
b8044a51-c515-4a2d-a3ec-7e391e3c33f6,Anthony Gilbert,snowmatthew@fisher-nichols.com,Cote d'Ivoire,2022-11-02 00:00:00,PID-8769,OID-23386,862.8,3,Bank Transfer,2022,11,Other
b8044a51-c515-4a2d-a3ec-7e391e3c33f6,Anthony Gilbert,snowmatthew@fisher-nichols.com,Cote d'Ivoire,2022-11-02 00:00:00,PID-7322,OID-31045,665.69,8,Bank Transfer,2022,11,Other
9ed39ddf-c977-45a1-8a86-a52b10829b7a,Alec Hinton,stephaniedean@gmail.com,Sudan,2022-12-29 00:00:00,PID-3716,OID-80714,805.21,1,Crypto,2022,12,Other
9ed39ddf-c977-45a1-8a86-a52b10829b7a,Alec Hinton,stephaniedean@gmail.com,Sudan,2022-12-29 00:00:00,PID-1378,OID-26574,91.15,6,Crypto,2022,12,Other
cb194299-b2d9-4eeb-95ca-50dc3eba22db,Robert Clay,hsmith@hanna.info,Namibia,2022-10-25 00:00:00,PID-3330,OID-30213,314.07,7,Credit Card,2022,10,Other
cb194299-b2d9-4eeb-95ca-50dc3eba22db,Robert Clay,hsmith@hanna.info,Namibia,2022-10-25 00:00:00,PID-5267,OID-60906,225.54,7,Credit Card,2022,10,Other
cb194299-b2d9-4eeb-95ca-50dc3eba22db,Robert Clay,hsmith@hanna.info,Namibia,2022-10-25 00:00:00,PID-9881,OID-78694,176.6,5,Credit Card,2022,10,Other
33fe88ea-1932-4652-8717-0bd007e9b333,Tiffany Blankenship,ymccall@gmail.com,Namibia,2024-04-22 00:00:00,PID-2412,OID-81139,582.05,1,PayPal,2024,4,Other
33fe88ea-1932-4652-8717-0bd007e9b333,Tiffany Blankenship,ymccall@gmail.com,Namibia,2024-04-22 00:00:00,PID-6806,OID-52543,831.27,4,PayPal,2024,4,Other
33fe88ea-1932-4652-8717-0bd007e9b333,Tiffany Blankenship,ymccall@gmail.com,Namibia,2024-04-22 00:00:00,PID-3939,OID-18802,840.47,1,PayPal,2024,4,Other
00531dfd-8a08-4b09-8cb0-68c2596dd0d9,Christopher Perry,richardmcgee@todd.com,Saint Barthelemy,2022-11-26 00:00:00,PID-6454,OID-48737,413.7,2,Credit Card,2022,11,Other
00531dfd-8a08-4b09-8cb0-68c2596dd0d9,Christopher Perry,richardmcgee@todd.com,Saint Barthelemy,2022-11-26 00:00:00,PID-8943,OID-25386,682.37,4,Credit Card,2022,11,Other
00531dfd-8a08-4b09-8cb0-68c2596dd0d9,Christopher Perry,richardmcgee@todd.com,Saint Barthelemy,2022-11-26 00:00:00,PID-9033,OID-63634,633.33,9,Credit Card,2022,11,Other
f74329a3-5918-4fcb-b108-d60aaf53c8d7,Caroline Wagner,angie14@hotmail.com,Aruba,2024-04-19 00:00:00,PID-7924,OID-20143,995.52,4,Bank Transfer,2024,4,Other
21b50b1d-c857-4a88-b97a-f8f279c77b55,Laura Townsend,ycaldwell@gmail.com,New Zealand,2025-02-08 00:00:00,PID-8265,OID-51505,375.44,9,Crypto,2025,2,Other
574027e3-3e9e-40ea-bcea-65de5e14b53e,Susan Bowman,alexandramcfarland@smith.com,Norfolk Island,2024-01-28 00:00:00,PID-5645,OID-44758,881.12,9,PayPal,2024,1,Other
574027e3-3e9e-40ea-bcea-65de5e14b53e,Susan Bowman,alexandramcfarland@smith.com,Norfolk Island,2024-01-28 00:00:00,PID-5435,OID-93981,982.91,6,PayPal,2024,1,Other
